Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url
39431,Nidhogg,nidhogg,Action,,PS4,Messhof,Code Mystics,,,,,,,,,,2014,09th Sep 18,http://www.vgchartz.com/game/81771/nidhogg/?region=All,1,,/games/boxart/full_2735004AmericaFrontccc.jpg
39441,Night in the Woods,night-in-the-woods,Adventure,T,PS4,Finji,Infinite Fall,,8.5,,,,,,,,2017,17th Dec 17,http://www.vgchartz.com/game/83078/night-in-the-woods/?region=All,1,,/games/boxart/full_4494780AmericaFrontccc.jpg
39720,Not a Hero,not-a-hero,Misc,,PS4,Devolver Digital,Unknown,,,,,,,,,,2015,,http://www.vgchartz.com/game/80592/not-a-hero/?region=All,1,,/games/boxart/default.jpg
39791,Oceanhorn: Monster of Uncharted Seas,oceanhorn-monster-of-uncharted-seas,Action,,PS4,FDG Entertainment,Cornfox & Brothers,,,,,,,,,,2016,,http://www.vgchartz.com/game/129254/oceanhorn-monster-of-uncharted-seas/?region=All,1,,/games/boxart/default.jpg
39811,Octodad: Dadliest Catch,octodad-dadliest-catch,Misc,,PS4,Young Horses,Unknown,,,,,,,,,,2014,,http://www.vgchartz.com/game/73142/octodad-dadliest-catch/?region=All,1,,/games/boxart/default.jpg
39834,Oddworld: Abe's Oddysee New N' Tasty!,oddworld-abes-oddysee-new-n-tasty,Misc,,PS4,Oddworld Inhabitants,Unknown,,,,,,,,,,2014,,http://www.vgchartz.com/game/73139/oddworld-abes-oddysee-new-n-tasty/?region=All,1,,/games/boxart/full_9661281AmericaFrontccc.jpg
39911,OlliOlli,olliolli,Sports,E,PS4,Roll7,Roll7,,,,,,,,,,2014,05th Apr 19,http://www.vgchartz.com/game/80410/olliolli/?region=All,1,,/games/boxart/full_4384030AmericaFrontccc.jpg
39914,OlliOlli2: Welcome to Olliwood,olliolli2-welcome-to-olliwood,Sports,E,PS4,Roll7,Roll7,,,,,,,,,,2015,05th Apr 19,http://www.vgchartz.com/game/84673/olliolli2-welcome-to-olliwood/?region=All,1,,/games/boxart/full_3498315PALFrontccc.jpg
39965,One Way Trip,one-way-trip,Adventure,,PS4,Unknown,Unknown,,,,,,,,,,2016,,http://www.vgchartz.com/game/83153/one-way-trip/?region=All,1,,/games/boxart/default.jpg
39986,Onigiri,onigiri,Role-Playing,M,PS4,"CyberStep Communications, Inc.","CyberStep, Inc.",,,,,,,,,,2015,21st Sep 18,http://www.vgchartz.com/game/83111/onigiri/?region=All,1,,/games/boxart/full_4741283AmericaFrontccc.jpg
39988,OniKira: Demon Killer,onikira-demon-killer,Action,,PS4,Unknown,Digital Furnace Games,,,,,,,,,,2015,21st Sep 18,http://www.vgchartz.com/game/84413/onikira-demon-killer/?region=All,1,,/games/boxart/full_5253126AmericaFrontccc.jpg
40216,Outlast,outlast,Misc,,PS4,Red Barrels,Unknown,,,,,,,,,,2014,,http://www.vgchartz.com/game/73140/outlast/?region=All,1,,/games/boxart/default.jpg
40249,Overlord: Fellowship of Evil,overlord-fellowship-of-evil,Action,,PS4,Codemasters,Codemasters,,,,,,,,,,2015,,http://www.vgchartz.com/game/85418/overlord-fellowship-of-evil/?region=All,1,,/games/boxart/full_6937307AmericaFrontccc.jpg
40540,Pathologic,pathologic,Adventure,,PS4,Ice-pick Lodge,Ice-pick Lodge,,,,,,,,,,2016,,http://www.vgchartz.com/game/84675/pathologic/?region=All,1,,/games/boxart/default.jpg
40555,Pavilion,pavilion,Misc,,PS4,Unknown,Unknown,,,,,,,,,,2015,,http://www.vgchartz.com/game/79317/pavilion/?region=All,1,,/games/boxart/default.jpg
40616,Peggle 2,peggle-2,Puzzle,,PS4,Electronic Arts,PopCap Games,,,,,,,,,,2014,,http://www.vgchartz.com/game/84375/peggle-2/?region=All,1,,/games/boxart/full_947765AmericaFrontccc.jpg
40860,Pier Solar and the Great Architects,pier-solar-and-the-great-architects,Role-Playing,,PS4,WaterMelon,WaterMelon Development,,,,,,,,,,2014,,http://www.vgchartz.com/game/82974/pier-solar-and-the-great-architects/?region=All,1,,/games/boxart/full_5743721AmericaFrontccc.png
40868,Piggy Adventure,piggy-adventure,Misc,,PS4,Unknown,Unknown,,,,,,,,,,2014,,http://www.vgchartz.com/game/81127/piggy-adventure/?region=All,1,,/games/boxart/default.jpg
41010,PIX the CAT,pix-the-cat,Action,,PS4,Pasta Games!,Pasta Games!,,,,,,,,,,2014,,http://www.vgchartz.com/game/84308/pix-the-cat/?region=All,1,,/games/boxart/full_594918AmericaFrontccc.png
41044,PixelJunk Shooter Ultimate,pixeljunk-shooter-ultimate,Shooter,,PS4,Double Eleven,Double Eleven,,,,,,,,,,2014,14th Sep 18,http://www.vgchartz.com/game/79485/pixeljunk-shooter-ultimate/?region=All,1,,/games/boxart/full_6609144AmericaFrontccc.jpg
41098,PlanetSide 2,planetside-2,Shooter,,PS4,Daybreak Games,Daybreak Games,,,,,,,,,,2015,15th Sep 18,http://www.vgchartz.com/game/73245/planetside-2/?region=All,1,,/games/boxart/full_9032307AmericaFrontccc.jpeg
41175,Pneuma: Breath of Life,pneuma-breath-of-life,Puzzle,,PS4,Deco Digital,Deco Digital,,,,,,,,,,2015,,http://www.vgchartz.com/game/85634/pneuma-breath-of-life/?region=All,1,,/games/boxart/default.jpg
